epoch,Loss,Loss Val,BCE,BCE Val,BCE + Dice,BCE + Dice Val,Precision,Precision Val,Recall,Recall Val
0,0.8632700443267822,0.8547104597091675,0.6214892268180847,0.41936853528022766,1.484760046005249,1.2740790843963623,0.08617884665727615,0.09493537992238998,0.4993244409561157,0.5455816388130188
1,0.7958009243011475,0.8261539340019226,0.3921676278114319,0.31833869218826294,1.1879684925079346,1.1444928646087646,0.14558841288089752,0.12012811750173569,0.49365222454071045,0.5422986745834351
2,0.7519357204437256,0.8004534840583801,0.265602707862854,0.17593339085578918,1.0175387859344482,0.9763867259025574,0.1971033662557602,0.17391352355480194,0.46837711334228516,0.40715423226356506
3,0.7654516696929932,0.8000290989875793,0.2330964058637619,0.15749791264533997,0.9985480904579163,0.9575271606445312,0.19855256378650665,0.1890287697315216,0.45252925157546997,0.36873820424079895
4,0.7126584649085999,0.7902552485466003,0.23277559876441956,0.15022556483745575,0.9454337954521179,0.940480649471283,0.24800536036491394,0.20545068383216858,0.478782057762146,0.3671761453151703
5,0.700695812702179,0.8003670573234558,0.21840065717697144,0.14530658721923828,0.9190964102745056,0.9456736445426941,0.26354166865348816,0.21751345694065094,0.4764082133769989,0.3258202373981476
6,0.7268035411834717,0.8163591027259827,0.19391006231307983,0.14583170413970947,0.9207134246826172,0.9621909260749817,0.2385949194431305,0.22380430996418,0.47430744767189026,0.28698301315307617
7,0.7153071165084839,0.8272406458854675,0.21192628145217896,0.14858879148960114,0.9272336363792419,0.9758294820785522,0.2617773711681366,0.23417921364307404,0.46310755610466003,0.2619319558143616
8,0.7006092667579651,0.8063980340957642,0.20703186094760895,0.1436501294374466,0.9076406359672546,0.9500481486320496,0.2699946463108063,0.23910994827747345,0.4639798104763031,0.2940208315849304
9,0.7047211527824402,0.784383237361908,0.21489925682544708,0.14079919457435608,0.9196204543113708,0.9251824021339417,0.2658461928367615,0.2392749786376953,0.4856175482273102,0.3347146213054657
10,0.667707622051239,0.782203197479248,0.21734319627285004,0.13943162560462952,0.8850507140159607,0.9216347932815552,0.29751017689704895,0.24437889456748962,0.4928906559944153,0.3337402939796448
11,0.6620094180107117,0.7961492538452148,0.22248424589633942,0.14261749386787415,0.8844937682151794,0.9387666583061218,0.30388814210891724,0.2568783462047577,0.4929864704608917,0.2976256012916565
12,0.6529596447944641,0.8009878993034363,0.2061256766319275,0.14402557909488678,0.8590852618217468,0.9450134038925171,0.3186059594154358,0.2640049159526825,0.49866804480552673,0.28454798460006714
13,0.6527749300003052,0.7654141783714294,0.23752348124980927,0.13887529075145721,0.8902981281280518,0.9042894244194031,0.32167166471481323,0.25868940353393555,0.47464749217033386,0.35045427083969116
14,0.6654930114746094,0.7624419331550598,0.21658797562122345,0.13936249911785126,0.8820809125900269,0.901804506778717,0.30542245507240295,0.26569634675979614,0.4876181185245514,0.34806036949157715
15,0.6399581432342529,0.7609811425209045,0.2230266034603119,0.13910920917987823,0.8629847764968872,0.9000903964042664,0.3381417691707611,0.2748584449291229,0.5013355016708374,0.34194880723953247
16,0.6448495984077454,0.727092444896698,0.22070445120334625,0.1374160200357437,0.86555415391922,0.8645084500312805,0.3260723054409027,0.2728031575679779,0.5017755627632141,0.4133037030696869
17,0.6762091517448425,0.7252912521362305,0.20483382046222687,0.13733352720737457,0.8810430765151978,0.8626248240470886,0.2899062931537628,0.283265084028244,0.4949834644794464,0.40405815839767456
18,0.6728025674819946,0.684695303440094,0.21663615107536316,0.14035376906394958,0.8894384503364563,0.8250489234924316,0.3023557662963867,0.2828393876552582,0.49323946237564087,0.5071009993553162
19,0.640872061252594,0.6711762547492981,0.22128674387931824,0.15292416512966156,0.8621587157249451,0.8241004943847656,0.3433161973953247,0.2754303514957428,0.5262175798416138,0.5693403482437134
20,0.6669539213180542,0.6678975224494934,0.21835382282733917,0.14610788226127625,0.8853077292442322,0.8140053749084473,0.3025173544883728,0.2909815311431885,0.5086039900779724,0.5386472940444946
21,0.6519292593002319,0.6640486717224121,0.22753800451755524,0.14777468144893646,0.8794671297073364,0.8118233680725098,0.32080620527267456,0.28927889466285706,0.5014675855636597,0.5556460618972778
22,0.6419721245765686,0.6548576354980469,0.22121746838092804,0.1465548276901245,0.8631893992424011,0.8014124035835266,0.33146125078201294,0.29879382252693176,0.506827712059021,0.5632697939872742
23,0.6217573285102844,0.6555661559104919,0.22630362212657928,0.14809703826904297,0.8480607867240906,0.8036633133888245,0.3560386300086975,0.2922351658344269,0.5030625462532043,0.5776807069778442
24,0.6132544875144958,0.6594902873039246,0.24355362355709076,0.15528284013271332,0.8568078875541687,0.8147732019424438,0.3650561273097992,0.28202420473098755,0.5123071670532227,0.5931888818740845
25,0.6323855519294739,0.6533800959587097,0.2322496771812439,0.1517416089773178,0.8646354675292969,0.8051218390464783,0.34011033177375793,0.2941022515296936,0.5165000557899475,0.5786519646644592
26,0.6183309555053711,0.6525532007217407,0.23898625373840332,0.15540684759616852,0.8573172688484192,0.8079600930213928,0.3538377583026886,0.29692643880844116,0.5214950442314148,0.5753000378608704
27,0.61795574426651,0.6541050672531128,0.2463260143995285,0.15741683542728424,0.8642815947532654,0.8115218877792358,0.35478678345680237,0.28891563415527344,0.5240452289581299,0.5916258096694946
28,0.6946147084236145,0.6542059779167175,0.24260789155960083,0.1577458530664444,0.9372226595878601,0.8119519352912903,0.2741888463497162,0.2857176959514618,0.509357213973999,0.6003523468971252
29,0.630013644695282,0.6486430168151855,0.2273155003786087,0.1551799327135086,0.8573291897773743,0.803822934627533,0.3386591374874115,0.2953762710094452,0.5266228318214417,0.5884014964103699
30,0.617524266242981,0.6482640504837036,0.22684606909751892,0.15380346775054932,0.8443704843521118,0.8020675778388977,0.35393697023391724,0.29430028796195984,0.5310854911804199,0.592322826385498
31,0.6333856582641602,0.6504407525062561,0.2530645728111267,0.15647926926612854,0.8864501118659973,0.8069201111793518,0.3355117440223694,0.2885456681251526,0.5198176503181458,0.5997109413146973
32,0.6408376693725586,0.6534776091575623,0.23994597792625427,0.16072869300842285,0.8807834982872009,0.8142062425613403,0.3301151990890503,0.28138190507888794,0.4975108802318573,0.6089987754821777
33,0.607951819896698,0.642406165599823,0.23978516459465027,0.1548667997121811,0.8477365970611572,0.7972729802131653,0.36316415667533875,0.303386390209198,0.5330052971839905,0.5884171724319458
34,0.6202043294906616,0.6473069787025452,0.2551037669181824,0.15823128819465637,0.8753080368041992,0.8055382370948792,0.35556477308273315,0.2907032370567322,0.5355700850486755,0.6074132323265076
35,0.6194770932197571,0.6419774889945984,0.23549357056617737,0.15617282688617706,0.8549706339836121,0.7981504797935486,0.3496039807796478,0.3003747761249542,0.5464271903038025,0.5973383188247681
36,0.6377679705619812,0.6422554850578308,0.2428167313337326,0.15667806565761566,0.8805848360061646,0.7989335060119629,0.33534854650497437,0.29720717668533325,0.5096466541290283,0.6056298017501831
37,0.649597704410553,0.638181209564209,0.22126246988773346,0.1566695123910904,0.8708603382110596,0.794850766658783,0.3237503170967102,0.30811095237731934,0.53168123960495,0.590497612953186
38,0.5862513184547424,0.6406389474868774,0.2613396942615509,0.15885356068611145,0.8475906848907471,0.7994925379753113,0.3812583386898041,0.298613041639328,0.5432493090629578,0.6057764887809753
39,0.6247003674507141,0.6423097252845764,0.2592354118824005,0.16120192408561707,0.8839356899261475,0.8035116195678711,0.3458198010921478,0.29445579648017883,0.5330924391746521,0.6120786070823669
40,0.6135421395301819,0.6403137445449829,0.23776020109653473,0.16018559038639069,0.8513023257255554,0.8004993796348572,0.3621395528316498,0.29658350348472595,0.5405334234237671,0.6126287579536438
41,0.6438875794410706,0.6561814546585083,0.22584962844848633,0.16860483586788177,0.8697370290756226,0.8247862458229065,0.32312068343162537,0.2733360826969147,0.5352204442024231,0.6218476891517639
42,0.6185977458953857,0.6418734192848206,0.24739748239517212,0.16083753108978271,0.8659952878952026,0.8027109503746033,0.3517013192176819,0.29339662194252014,0.5165478587150574,0.6135217547416687
43,0.6638672947883606,0.6393963098526001,0.24751408398151398,0.16021765768527985,0.9113814830780029,0.799613893032074,0.30149778723716736,0.2975035607814789,0.5085545778274536,0.6119826436042786
44,0.5936168432235718,0.6364361047744751,0.260324627161026,0.1596950739622116,0.8539416193962097,0.7961313128471375,0.37821272015571594,0.3015051782131195,0.5386679172515869,0.6118466258049011
45,0.6124032735824585,0.6381445527076721,0.2802775502204895,0.16347841918468475,0.8926804661750793,0.8016228675842285,0.3591569662094116,0.29652485251426697,0.521853506565094,0.6229690909385681
46,0.614154577255249,0.6447941064834595,0.27301132678985596,0.1675226390361786,0.8871659636497498,0.8123168349266052,0.3534340262413025,0.28609251976013184,0.5586298108100891,0.6296308636665344
47,0.6168378591537476,0.6400719285011292,0.28761038184165955,0.1643289476633072,0.9044481515884399,0.8044008612632751,0.34547072649002075,0.2923605442047119,0.5353562831878662,0.6269761919975281
48,0.6184448599815369,0.6446479558944702,0.2581087052822113,0.16773925721645355,0.8765535950660706,0.8123871684074402,0.3461865484714508,0.2841107249259949,0.5368171334266663,0.6361455917358398
49,0.6226546764373779,0.6365172266960144,0.24457775056362152,0.16436158120632172,0.8672325015068054,0.800878643989563,0.34728044271469116,0.2968898415565491,0.5265417695045471,0.6260074973106384
